Sub_Division,YEAR,JUN,JUL,AUG,SEP,JUN-SEP,AVG_RAINFALL,YOY_CHANGE,LAG_1,LAG_2
SUB HIMALAYAN W.BENGAL & SIKKIM,1954,769.7,849.1,453.1,232.6,2304.5,576.125,289.0999999999999,2015.4,2230.8
SUB HIMALAYAN W.BENGAL & SIKKIM,1955,469.0,942.6,570.3,349.4,2331.4,582.8249999999999,26.90000000000009,2304.5,2015.4
SUB HIMALAYAN W.BENGAL & SIKKIM,1956,685.3,441.8,467.0,284.9,1878.9,469.75,-452.5,2331.4,2304.5
SUB HIMALAYAN W.BENGAL & SIKKIM,1957,399.8,621.9,499.7,207.5,1729.0,432.225,-149.9000000000001,1878.9,2331.4
SUB HIMALAYAN W.BENGAL & SIKKIM,1958,438.2,467.2,809.9,332.9,2048.3,512.05,319.3000000000002,1729.0,1878.9
SUB HIMALAYAN W.BENGAL & SIKKIM,1959,493.3,492.8,281.1,291.0,1558.3,389.55,-490.0000000000002,2048.3,1729.0
SUB HIMALAYAN W.BENGAL & SIKKIM,1960,356.6,701.3,358.2,645.9,2062.1,515.5,503.79999999999995,1558.3,2048.3
SUB HIMALAYAN W.BENGAL & SIKKIM,1961,422.2,422.8,500.9,325.7,1671.7,417.90000000000003,-390.39999999999986,2062.1,1558.3
SUB HIMALAYAN W.BENGAL & SIKKIM,1962,508.4,494.9,638.9,266.2,1908.4,477.09999999999997,236.70000000000005,1671.7,2062.1
SUB HIMALAYAN W.BENGAL & SIKKIM,1963,393.6,648.3,551.5,259.1,1852.5,463.125,-55.90000000000009,1908.4,1671.7
SUB HIMALAYAN W.BENGAL & SIKKIM,1964,550.6,906.5,413.7,442.1,2312.9,578.225,460.4000000000001,1852.5,1908.4
SUB HIMALAYAN W.BENGAL & SIKKIM,1965,432.3,655.1,760.3,317.8,2165.5,541.375,-147.4000000000001,2312.9,1852.5
SUB HIMALAYAN W.BENGAL & SIKKIM,1966,299.1,703.8,682.7,315.8,2001.4,500.34999999999997,-164.0999999999999,2165.5,2312.9
SUB HIMALAYAN W.BENGAL & SIKKIM,1967,613.0,769.9,281.1,373.8,2037.7,509.45,36.299999999999955,2001.4,2165.5
SUB HIMALAYAN W.BENGAL & SIKKIM,1968,621.8,750.7,573.4,463.2,2409.0,602.275,371.29999999999995,2037.7,2001.4
SUB HIMALAYAN W.BENGAL & SIKKIM,1969,483.9,531.6,435.2,428.7,1879.4,469.85,-529.5999999999999,2409.0,2037.7
SUB HIMALAYAN W.BENGAL & SIKKIM,1970,550.4,713.5,389.5,552.9,2206.3,551.575,326.9000000000001,1879.4,2409.0
SUB HIMALAYAN W.BENGAL & SIKKIM,1971,736.1,553.1,507.6,358.5,2155.4,538.825,-50.90000000000009,2206.3,1879.4
SUB HIMALAYAN W.BENGAL & SIKKIM,1972,434.5,546.1,331.5,369.5,1681.6,420.4,-473.8000000000002,2155.4,2206.3
SUB HIMALAYAN W.BENGAL & SIKKIM,1973,647.6,399.6,401.4,468.3,1916.9,479.22499999999997,235.30000000000018,1681.6,2155.4
SUB HIMALAYAN W.BENGAL & SIKKIM,1974,460.5,757.3,617.7,454.0,2289.5,572.375,372.5999999999999,1916.9,1681.6
SUB HIMALAYAN W.BENGAL & SIKKIM,1975,460.3,748.0,248.9,486.6,1943.8,485.95000000000005,-345.70000000000005,2289.5,1916.9
SUB HIMALAYAN W.BENGAL & SIKKIM,1976,585.6,496.9,638.2,269.0,1989.6,497.425,45.799999999999955,1943.8,2289.5
SUB HIMALAYAN W.BENGAL & SIKKIM,1977,447.5,487.8,568.8,296.2,1800.4,450.075,-189.19999999999982,1989.6,1943.8
SUB HIMALAYAN W.BENGAL & SIKKIM,1978,482.7,502.6,260.2,354.8,1600.3,400.075,-200.10000000000014,1800.4,1989.6
SUB HIMALAYAN W.BENGAL & SIKKIM,1979,245.5,700.0,412.2,402.2,1759.9,439.975,159.60000000000014,1600.3,1800.4
SUB HIMALAYAN W.BENGAL & SIKKIM,1980,463.7,758.2,694.9,482.4,2399.1,599.8000000000001,639.1999999999998,1759.9,1600.3
SUB HIMALAYAN W.BENGAL & SIKKIM,1981,438.8,798.7,532.7,438.4,2208.6,552.15,-190.5,2399.1,1759.9
SUB HIMALAYAN W.BENGAL & SIKKIM,1982,467.9,683.1,316.8,329.5,1797.2,449.325,-411.39999999999986,2208.6,2399.1
SUB HIMALAYAN W.BENGAL & SIKKIM,1983,539.8,723.9,310.3,551.3,2125.2,531.3249999999999,327.9999999999998,1797.2,2208.6
SUB HIMALAYAN W.BENGAL & SIKKIM,1984,474.6,738.7,365.2,450.6,2029.1,507.2750000000001,-96.09999999999991,2125.2,1797.2
SUB HIMALAYAN W.BENGAL & SIKKIM,1985,514.9,880.3,376.7,449.8,2221.8,555.425,192.70000000000027,2029.1,2125.2
SUB HIMALAYAN W.BENGAL & SIKKIM,1986,396.5,504.2,326.1,472.3,1699.1,424.77500000000003,-522.7000000000003,2221.8,2029.1
SUB HIMALAYAN W.BENGAL & SIKKIM,1987,430.5,786.3,787.6,518.9,2523.3,630.825,824.2000000000003,1699.1,2221.8
SUB HIMALAYAN W.BENGAL & SIKKIM,1988,310.3,775.9,911.5,399.7,2397.4,599.35,-125.90000000000009,2523.3,1699.1
SUB HIMALAYAN W.BENGAL & SIKKIM,1989,516.9,605.1,383.5,543.5,2049.0,512.25,-348.4000000000001,2397.4,2523.3
SUB HIMALAYAN W.BENGAL & SIKKIM,1990,531.7,817.6,893.7,431.5,2674.5,668.625,625.5,2049.0,2397.4
SUB HIMALAYAN W.BENGAL & SIKKIM,1991,656.5,582.8,481.7,672.3,2393.2,598.325,-281.3000000000002,2674.5,2049.0
SUB HIMALAYAN W.BENGAL & SIKKIM,1992,304.5,696.5,460.8,271.8,1733.5,433.4,-659.6999999999998,2393.2,2674.5
SUB HIMALAYAN W.BENGAL & SIKKIM,1993,438.9,647.3,499.0,351.8,1937.0,484.24999999999994,203.5,1733.5,2393.2
SUB HIMALAYAN W.BENGAL & SIKKIM,1994,383.6,337.0,374.6,286.7,1381.9,345.475,-555.0999999999999,1937.0,1733.5
SUB HIMALAYAN W.BENGAL & SIKKIM,1995,712.0,738.9,521.9,636.0,2608.8,652.2,1226.9,1381.9,1937.0
SUB HIMALAYAN W.BENGAL & SIKKIM,1996,343.3,815.2,536.7,357.5,2052.7,513.175,-556.1000000000004,2608.8,1381.9
SUB HIMALAYAN W.BENGAL & SIKKIM,1997,572.0,470.8,476.0,441.4,1960.3,490.04999999999995,-92.39999999999986,2052.7,2608.8
SUB HIMALAYAN W.BENGAL & SIKKIM,1998,568.1,813.6,797.2,476.2,2655.1,663.775,694.8,1960.3,2052.7
SUB HIMALAYAN W.BENGAL & SIKKIM,1999,532.9,801.0,729.0,420.6,2483.5,620.875,-171.5999999999999,2655.1,1960.3
SUB HIMALAYAN W.BENGAL & SIKKIM,2000,605.3,525.6,468.1,455.2,2054.2,513.55,-429.3000000000002,2483.5,2655.1
SUB HIMALAYAN W.BENGAL & SIKKIM,2001,460.5,370.8,401.4,421.9,1654.7,413.65,-399.4999999999998,2054.2,2483.5
SUB HIMALAYAN W.BENGAL & SIKKIM,2002,383.6,695.7,401.0,338.4,1818.8,454.67500000000007,164.0999999999999,1654.7,2054.2
SUB HIMALAYAN W.BENGAL & SIKKIM,2003,498.8,663.3,338.4,303.9,1804.4,451.1,-14.399999999999864,1818.8,1654.7
SUB HIMALAYAN W.BENGAL & SIKKIM,2004,457.4,681.7,327.3,369.7,1835.9,459.025,31.5,1804.4,1818.8
SUB HIMALAYAN W.BENGAL & SIKKIM,2005,432.3,688.3,532.6,208.0,1861.2,465.29999999999995,25.299999999999955,1835.9,1804.4
SUB HIMALAYAN W.BENGAL & SIKKIM,2006,424.6,449.9,290.8,440.5,1605.8,401.45,-255.4000000000001,1861.2,1835.9
SUB HIMALAYAN W.BENGAL & SIKKIM,2007,469.3,658.4,380.8,438.3,1946.8,486.7,341.0,1605.8,1861.2
SUB HIMALAYAN W.BENGAL & SIKKIM,2008,504.4,609.3,584.6,285.4,1983.7,495.92499999999995,36.90000000000009,1946.8,1605.8
SUB HIMALAYAN W.BENGAL & SIKKIM,2009,321.5,425.7,529.5,163.7,1440.4,360.1,-543.3,1983.7,1946.8
SUB HIMALAYAN W.BENGAL & SIKKIM,2010,556.3,576.0,462.6,323.8,1918.7,479.675,478.29999999999995,1440.4,1983.7
SUB HIMALAYAN W.BENGAL & SIKKIM,2011,417.6,606.0,474.3,353.9,1851.7,462.95000000000005,-67.0,1918.7,1440.4
SUB HIMALAYAN W.BENGAL & SIKKIM,2012,554.2,633.2,315.7,431.4,1934.5,483.625,82.79999999999995,1851.7,1918.7
SUB HIMALAYAN W.BENGAL & SIKKIM,2013,394.1,521.7,404.7,306.1,1626.6,406.65,-307.9000000000001,1934.5,1851.7
SUB HIMALAYAN W.BENGAL & SIKKIM,2014,533.1,471.4,567.2,395.9,1967.7,491.9,341.10000000000014,1626.6,1934.5
SUB HIMALAYAN W.BENGAL & SIKKIM,2015,590.0,389.2,660.6,336.2,1976.0,494.00000000000006,8.299999999999955,1967.7,1626.6
SUB HIMALAYAN W.BENGAL & SIKKIM,2016,522.7,681.8,208.6,474.7,1887.9,471.95,-88.09999999999991,1976.0,1967.7
SUB HIMALAYAN W.BENGAL & SIKKIM,2017,376.0,469.4,736.0,368.2,1949.6,487.40000000000003,61.69999999999982,1887.9,1976.0
SUB HIMALAYAN W.BENGAL & SIKKIM,2018,376.2,478.0,389.2,416.2,1659.6,414.90000000000003,-290.0,1949.6,1887.9
SUB HIMALAYAN W.BENGAL & SIKKIM,2019,332.0,713.4,268.5,467.8,1781.6,445.425,122.0,1659.6,1949.6
SUB HIMALAYAN W.BENGAL & SIKKIM,2020,649.2,801.3,394.4,680.6,2525.5,631.375,743.9000000000001,1781.6,1659.6
SUB HIMALAYAN W.BENGAL & SIKKIM,2021,448.0,477.6,576.0,227.8,1729.5,432.34999999999997,-796.0,2525.5,1781.6
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1901,42.1,51.1,69.8,192.1,355.0,88.775,,,
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1902,40.1,55.7,114.6,100.9,311.3,77.825,-43.69999999999999,355.0,
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1903,58.7,74.2,115.3,211.1,459.3,114.82499999999999,148.0,311.3,355.0
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1904,35.4,89.8,41.0,87.2,253.3,63.349999999999994,-206.0,459.3,311.3
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1905,50.8,39.0,104.4,73.7,268.0,66.975,14.699999999999989,253.3,459.3
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1906,44.0,76.0,197.1,66.5,383.5,95.9,115.5,268.0,253.3
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1907,45.2,71.1,58.6,118.7,293.7,73.4,-89.80000000000001,383.5,268.0
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1908,35.2,39.4,49.7,156.5,280.8,70.2,-12.899999999999977,293.7,383.5
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1909,31.0,36.2,211.7,108.9,387.9,96.94999999999999,107.09999999999997,280.8,293.7
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1910,51.3,148.1,143.6,53.5,396.6,99.125,8.700000000000045,387.9,280.8
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1911,69.9,49.9,30.5,122.8,273.1,68.275,-123.5,396.6,387.9
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1912,45.7,34.9,76.2,127.0,283.8,70.95,10.699999999999989,273.1,396.6
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1913,29.5,58.7,63.8,128.0,280.0,70.0,-3.8000000000000114,283.8,273.1
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1914,38.5,37.2,101.4,134.4,311.5,77.875,31.5,280.0,283.8
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1915,64.4,119.4,84.7,133.8,402.4,100.575,90.89999999999998,311.5,280.0
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1916,33.9,172.0,125.9,95.6,427.5,106.85,25.100000000000023,402.4,311.5
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1917,73.1,45.6,157.6,162.6,438.9,109.725,11.399999999999977,427.5,402.4
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1918,37.7,41.9,59.2,47.0,185.8,46.45,-253.09999999999997,438.9,427.5
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1919,49.5,89.3,51.8,161.8,352.5,88.10000000000001,166.7,185.8,438.9
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1920,47.6,37.7,76.7,157.7,319.7,79.925,-32.80000000000001,352.5,185.8
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1921,55.5,93.8,131.7,79.2,360.2,90.05,40.5,319.7,352.5
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1922,49.6,46.0,88.9,77.0,261.6,65.375,-98.59999999999997,360.2,319.7
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1923,34.2,39.6,39.9,103.3,217.0,54.25,-44.60000000000002,261.6,360.2
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1924,53.2,110.4,88.4,172.8,424.8,106.20000000000002,207.8,217.0,261.6
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1925,50.8,38.8,93.2,74.9,257.6,64.42500000000001,-167.2,424.8,217.0
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1926,38.5,71.0,68.8,120.7,298.9,74.75,41.299999999999955,257.6,424.8
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1927,80.5,61.4,77.1,133.0,352.0,88.0,53.10000000000002,298.9,257.6
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1928,38.7,73.7,95.1,61.2,268.7,67.175,-83.30000000000001,352.0,298.9
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1929,60.0,46.0,70.9,136.2,313.1,78.275,44.400000000000034,268.7,352.0
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1930,68.1,37.9,66.1,93.8,265.9,66.475,-47.200000000000045,313.1,268.7
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1931,40.5,76.6,78.3,106.0,301.3,75.35,35.400000000000034,265.9,313.1
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1932,42.6,52.7,160.8,62.3,318.4,79.60000000000001,17.099999999999966,301.3,265.9
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1933,34.1,57.1,166.9,100.4,358.6,89.625,40.200000000000045,318.4,301.3
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1934,70.5,57.0,56.1,39.7,223.3,55.825,-135.3,358.6,318.4
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1935,59.5,36.2,154.9,79.2,329.8,82.45,106.5,223.3,358.6
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1936,54.2,82.8,58.9,121.5,317.4,79.35,-12.400000000000034,329.8,223.3
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1937,40.7,48.1,118.9,106.3,314.0,78.5,-3.3999999999999773,317.4,329.8
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1938,50.8,98.3,145.5,118.9,413.5,103.375,99.5,314.0,317.4
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1939,59.0,31.8,89.5,95.9,276.2,69.05000000000001,-137.3,413.5,314.0
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1940,83.7,52.5,65.2,122.1,323.5,80.875,47.30000000000001,276.2,413.5
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1941,42.1,64.0,81.1,166.5,353.8,88.425,30.30000000000001,323.5,276.2
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1942,48.9,48.1,110.1,122.2,329.3,82.325,-24.5,353.8,323.5
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1943,39.6,67.9,79.2,101.4,288.0,72.025,-41.30000000000001,329.3,353.8
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1944,81.4,71.1,105.4,142.4,400.3,100.07499999999999,112.30000000000001,288.0,329.3
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1945,22.4,74.6,111.2,60.6,268.7,67.2,-131.60000000000002,400.3,288.0
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1946,51.8,56.8,83.6,140.6,332.8,83.19999999999999,64.10000000000002,268.7,400.3
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1947,51.6,112.4,109.8,127.9,401.7,100.42500000000001,68.89999999999998,332.8,268.7
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1948,59.7,74.3,97.4,69.4,300.8,75.2,-100.89999999999998,401.7,332.8
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1949,73.8,109.9,148.0,82.3,414.1,103.5,113.30000000000001,300.8,401.7
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1950,27.8,51.9,124.0,85.2,288.9,72.225,-125.20000000000005,414.1,300.8
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1951,28.5,82.3,96.1,114.1,320.9,80.25,32.0,288.9,414.1
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1952,30.1,73.1,73.2,36.9,213.4,53.324999999999996,-107.49999999999997,320.9,288.9
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1953,67.7,106.5,84.5,133.7,392.4,98.1,178.99999999999997,213.4,320.9
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1954,33.4,116.1,148.5,33.6,331.7,82.9,-60.69999999999999,392.4,213.4
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1955,43.9,74.0,89.2,126.6,333.6,83.42500000000001,1.900000000000034,331.7,392.4
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1956,95.2,43.0,100.8,128.8,367.8,91.95,34.19999999999999,333.6,331.7
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1957,63.6,60.0,60.6,75.2,259.5,64.85,-108.30000000000001,367.8,333.6
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1958,30.8,43.1,145.8,80.8,300.4,75.125,40.89999999999998,259.5,367.8
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1959,76.8,51.8,61.5,98.2,288.3,72.075,-12.099999999999966,300.4,259.5
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1960,35.0,146.1,54.3,108.2,343.7,85.89999999999999,55.39999999999998,288.3,300.4
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1961,70.4,92.3,110.4,123.8,396.9,99.22500000000001,53.19999999999999,343.7,288.3
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1962,44.0,53.3,131.1,114.3,342.7,85.675,-54.19999999999999,396.9,343.7
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1963,49.1,92.3,88.5,116.6,346.5,86.625,3.8000000000000114,342.7,396.9
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1964,30.2,173.9,98.1,91.6,393.8,98.44999999999999,47.30000000000001,346.5,342.7
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1965,32.0,52.6,172.7,92.6,349.8,87.475,-44.0,393.8,346.5
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1966,51.1,73.4,147.3,167.0,438.8,109.7,89.0,349.8,393.8
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1967,67.7,67.5,79.3,78.1,292.5,73.15,-146.3,438.8,349.8
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1968,46.5,47.0,64.2,136.7,294.4,73.6,1.8999999999999773,292.5,438.8
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1969,29.5,56.2,140.1,36.6,262.5,65.60000000000001,-31.899999999999977,294.4,292.5
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1970,51.3,87.6,99.4,104.8,343.0,85.77499999999999,80.5,262.5,294.4
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1971,41.8,87.6,127.7,107.5,364.5,91.14999999999999,21.5,343.0,262.5
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1972,54.4,46.1,43.1,175.2,318.8,79.69999999999999,-45.69999999999999,364.5,343.0
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1973,61.1,90.9,86.4,135.3,373.6,93.42500000000001,54.80000000000001,318.8,364.5
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1974,41.0,75.3,60.9,181.3,358.6,89.625,-15.0,373.6,318.8
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1975,42.4,130.3,117.7,146.7,437.0,109.275,78.39999999999998,358.6,373.6
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1976,49.5,63.8,132.7,85.5,331.5,82.875,-105.5,437.0,358.6
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1977,50.3,52.6,132.1,116.5,351.4,87.875,19.899999999999977,331.5,437.0
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1978,27.1,76.9,53.1,144.0,301.1,75.275,-50.299999999999955,351.4,331.5
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1979,55.8,70.9,75.2,182.6,384.5,96.125,83.39999999999998,301.1,351.4
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1980,33.2,60.2,63.9,75.4,232.7,58.175000000000004,-151.8,384.5,301.1
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1981,49.1,114.5,91.6,198.8,454.0,113.5,221.3,232.7,384.5
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1982,47.5,50.5,42.4,94.2,234.6,58.650000000000006,-219.4,454.0,232.7
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1983,70.1,75.1,131.3,156.7,433.2,108.3,198.6,234.6,454.0
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1984,37.2,147.2,35.3,151.0,370.8,92.675,-62.39999999999998,433.2,234.6
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1985,97.1,76.7,126.8,159.3,460.0,114.97500000000001,89.19999999999999,370.8,433.2
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1986,55.3,61.4,104.7,139.8,361.1,90.3,-98.89999999999998,460.0,370.8
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1987,66.9,24.4,81.5,127.4,300.2,75.05000000000001,-60.900000000000034,361.1,460.0
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1988,38.5,98.3,145.3,134.4,416.5,104.125,116.30000000000001,300.2,361.1
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1989,54.7,151.1,37.7,136.0,379.5,94.875,-37.0,416.5,300.2
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1990,29.2,36.6,80.2,122.9,268.9,67.225,-110.60000000000002,379.5,416.5
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1991,125.9,49.6,71.3,115.8,362.6,90.65,93.70000000000005,268.9,379.5
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1992,61.7,74.6,59.6,157.1,353.0,88.25,-9.600000000000023,362.6,268.9
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1993,67.2,57.1,88.0,99.8,312.1,78.025,-40.89999999999998,353.0,362.6
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1994,34.3,70.9,66.9,84.2,256.3,64.075,-55.80000000000001,312.1,353.0
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1995,64.9,85.1,121.4,93.2,364.5,91.14999999999999,108.19999999999999,256.3,312.1
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1996,123.8,51.9,113.3,146.1,435.1,108.775,70.60000000000002,364.5,256.3
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1997,51.8,59.4,56.6,117.4,285.2,71.3,-149.90000000000003,435.1,364.5
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1998,36.4,95.0,152.1,116.1,399.7,99.9,114.5,285.2,435.1
"TAMIL NADU, PUDUCHERRY & KARAIKAL",1999,42.7,45.9,72.5,72.8,233.8,58.474999999999994,-165.89999999999998,399.7,285.2
"TAMIL NADU, PUDUCHERRY & KARAIKAL",2000,49.4,45.7,130.3,167.7,393.0,98.275,159.2,233.8,399.7
"TAMIL NADU, PUDUCHERRY & KARAIKAL",2001,38.8,39.7,19.3,57.5,155.2,38.825,-237.8,393.0,233.8
"TAMIL NADU, PUDUCHERRY & KARAIKAL",2002,29.2,12.2,30.7,38.8,110.8,27.724999999999998,-44.39999999999999,155.2,393.0
"TAMIL NADU, PUDUCHERRY & KARAIKAL",2003,24.1,42.5,58.9,29.4,154.9,38.725,44.10000000000001,110.8,155.2
"TAMIL NADU, PUDUCHERRY & KARAIKAL",2004,20.3,70.4,42.9,206.8,340.4,85.1,185.49999999999997,154.9,110.8
"TAMIL NADU, PUDUCHERRY & KARAIKAL",2005,32.8,85.7,87.7,110.0,316.2,79.05,-24.19999999999999,340.4,154.9
"TAMIL NADU, PUDUCHERRY & KARAIKAL",2006,57.3,31.4,71.3,114.8,274.8,68.7,-41.39999999999998,316.2,340.4
"TAMIL NADU, PUDUCHERRY & KARAIKAL",2007,73.1,96.6,139.1,86.1,394.9,98.725,120.09999999999997,274.8,316.2
"TAMIL NADU, PUDUCHERRY & KARAIKAL",2008,45.1,73.1,125.2,69.8,313.1,78.3,-81.79999999999995,394.9,274.8
"TAMIL NADU, PUDUCHERRY & KARAIKAL",2009,33.6,51.4,90.0,118.5,293.5,73.375,-19.600000000000023,313.1,394.9
"TAMIL NADU, PUDUCHERRY & KARAIKAL",2010,77.5,84.1,108.1,119.2,388.9,97.225,95.39999999999998,293.5,313.1
"TAMIL NADU, PUDUCHERRY & KARAIKAL",2011,40.9,69.3,121.3,90.0,321.5,80.375,-67.39999999999998,388.9,293.5
"TAMIL NADU, PUDUCHERRY & KARAIKAL",2012,25.4,61.2,90.1,79.8,256.6,64.125,-64.89999999999998,321.5,388.9
"TAMIL NADU, PUDUCHERRY & KARAIKAL",2013,60.3,53.3,119.1,118.8,351.5,87.875,94.89999999999998,256.6,321.5
"TAMIL NADU, PUDUCHERRY & KARAIKAL",2014,47.3,51.0,115.1,96.5,309.9,77.475,-41.60000000000002,351.5,256.6
"TAMIL NADU, PUDUCHERRY & KARAIKAL",2015,67.3,46.8,81.1,98.1,293.4,73.32499999999999,-16.5,309.9,351.5
"TAMIL NADU, PUDUCHERRY & KARAIKAL",2016,59.8,85.6,54.6,46.1,246.1,61.52499999999999,-47.29999999999998,293.4,309.9
"TAMIL NADU, PUDUCHERRY & KARAIKAL",2017,46.5,40.4,158.7,166.6,412.1,103.05,166.00000000000003,246.1,293.4
"TAMIL NADU, PUDUCHERRY & KARAIKAL",2018,48.8,59.0,67.4,104.8,280.1,70.0,-132.0,412.1,246.1
"TAMIL NADU, PUDUCHERRY & KARAIKAL",2019,32.7,54.5,126.0,180.2,393.3,98.35,113.19999999999999,280.1,412.1
"TAMIL NADU, PUDUCHERRY & KARAIKAL",2020,59.7,130.2,95.2,140.8,425.9,106.475,32.599999999999966,393.3,280.1
"TAMIL NADU, PUDUCHERRY & KARAIKAL",2021,62.2,124.4,88.9,117.5,393.0,98.25,-32.89999999999998,425.9,393.3
TELANGANA,1901,101.1,213.4,201.4,85.4,601.4,150.325,,,
TELANGANA,1902,82.8,129.4,218.4,196.0,626.6,156.65,25.200000000000045,601.4,
TELANGANA,1903,93.8,362.3,328.0,183.5,967.6,241.9,341.0,626.6,601.4
TELANGANA,1904,145.8,158.7,81.4,178.0,564.0,140.975,-403.6,967.6,626.6
TELANGANA,1905,104.3,76.6,265.1,195.6,641.7,160.4,77.70000000000005,564.0,967.6
TELANGANA,1906,268.4,204.7,204.2,132.8,810.2,202.52499999999998,168.5,641.7,564.0
TELANGANA,1907,230.8,149.8,249.4,100.3,730.3,182.575,-79.90000000000009,810.2,641.7
